strategy_types,lookback_period,rsi_window,ma_window,rebalance_period,num_stocks,portfolio_type,combine_method,Total Return,Annual Return,Volatility,Sharpe Ratio,Max Drawdown,strategy_name
"['momentum', 'rsi']",63,5,50,5,5,short,and,-0.3397962481514337,-0.06716131764186917,0.10545876460026797,-0.6368490840608473,-0.449656841548977,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,50,10,5,short,or,-0.4377166779353798,-0.09115339990608984,0.14310803387455964,-0.6369551550543258,-0.5448632265604235,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,100,5,3,short,or,-0.32097479969215814,-0.06429020653820128,0.10091409559648315,-0.6370785583341421,-0.4269971925678838,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,5,10,short,and,-0.3446937600750114,-0.07119978887999223,0.11173947462254609,-0.6371945914414205,-0.4551046766369974,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",252,14,10,5,5,short,or,-0.42639109515949547,-0.10096311530203639,0.15840184457988993,-0.6373859822769656,-0.5440568526107471,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,10,5,short,or,-0.375325726390522,-0.07893775162815087,0.12383367717760557,-0.6374497909396345,-0.45614385952924075,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,50,5,10,short,or,-0.38086324195904087,-0.07650419331846381,0.120011369671211,-0.6374745453539813,-0.4972502272482969,"rsi, ma_crossover (OR)"
['momentum'],21,14,50,5,10,short,and,-0.48721011868060715,-0.10308700343388733,0.16169424946726219,-0.637542793101984,-0.6081839411318731,momentum
"['momentum', 'rsi', 'ma_crossover']",252,5,10,5,5,short,and,-0.3549407154079667,-0.08052409114688663,0.1262576544028578,-0.6377759156680801,-0.4979834155129814,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,100,21,10,short,or,-0.29723249259414564,-0.05875351731045697,0.09212174139706247,-0.6377812275304043,-0.3875796639596164,"rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,20,21,3,short,and,-0.3119273822679518,-0.05908306622331427,0.0926201768063996,-0.6379070766277346,-0.3805602212824535,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,50,10,10,short,and,-0.4562302144275949,-0.09619069035470496,0.15073246304874385,-0.6381551021534015,-0.5082393409912406,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,100,42,10,short,or,-0.2812435606686311,-0.05511159831613788,0.08634172078175889,-0.6382962699508893,-0.3369592746788277,"rsi, ma_crossover (OR)"
['rsi'],252,21,50,21,5,long_short,and,-0.23457515942155494,-0.042611517452213366,0.0667550238142541,-0.6383267508192333,-0.25841558281902977,rsi
"['momentum', 'rsi', 'ma_crossover']",252,21,20,10,10,short,or,-0.29575843820916303,-0.06493819747389074,0.10172755323144617,-0.6383540684021578,-0.38932938043410514,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,5,100,5,10,short,or,-0.29109285896260584,-0.06375513182739057,0.09986184743594022,-0.6384333302895129,-0.39812106567204397,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,100,5,10,short,and,-0.37522792147613027,-0.07757059718282933,0.12148351907015864,-0.6385277425000431,-0.4539326288492582,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,20,5,5,short,or,-0.36724850394105213,-0.0737715556832973,0.1154850688299807,-0.6387973478364132,-0.4626180173671306,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,50,5,3,short,and,-0.5138353788648204,-0.11375372737564104,0.17805384784060527,-0.6388726149713652,-0.60080894063952,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,20,5,10,short,and,-0.4204451867622322,-0.08502535044309156,0.1330849372888712,-0.638880343449668,-0.4866385269395749,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,5,5,short,and,-0.5190101766493238,-0.11239195356177334,0.1758482365321218,-0.6391417723500625,-0.6431508713125877,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,20,21,5,short,and,-0.30664705490960076,-0.0594776876990758,0.09305570037939848,-0.6391622163562106,-0.38659384511064154,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,100,5,10,short,or,-0.29177859993271793,-0.06392862194543292,0.10000007598584323,-0.6392857336876737,-0.3773784458999544,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,100,42,10,short,or,-0.44587755738562773,-0.09637795737962518,0.15075879468128245,-0.6392858047411216,-0.5073438940579215,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,21,20,5,10,short,and,-0.3459800994631298,-0.07151866418657293,0.11179240729601095,-0.6397452735515511,-0.45814456464640263,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,20,21,10,short,or,-0.34740582710293066,-0.07187269825151388,0.11234278108310214,-0.6397624979423311,-0.44862236752200224,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,10,42,10,short,and,-0.4172156516014386,-0.09004315869087187,0.14060026823482225,-0.6404195370416159,-0.5473841099350767,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,10,10,10,short,or,-0.37585813086794406,-0.07340931349387991,0.11458705837722105,-0.6406422726396916,-0.4804354776361751,"rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,50,5,3,short,and,-0.46002862619570917,-0.10209614224318309,0.15933393936344106,-0.6407683300310649,-0.5264448824086738,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,20,42,3,short,and,-0.21135720625829035,-0.03791580872624789,0.05916497371593517,-0.640848906792227,-0.28172624063479756,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,10,50,5,10,short,and,-0.3350072020883812,-0.06881500239861926,0.10734490661610539,-0.6410644395520362,-0.4568871136306343,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,50,21,5,short,or,-0.3566027404524371,-0.07118033427869896,0.11102342172761692,-0.6411289903614361,-0.4527381222194541,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,50,10,3,short,and,-0.322889704137436,-0.06320341730072743,0.09856708509655233,-0.6412223435319804,-0.4088426682837152,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,5,10,short,or,-0.4880648553124345,-0.10333070403875444,0.16111804128785465,-0.641335403613448,-0.6010146015327414,"momentum, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,20,21,3,short,or,-0.48753049838497775,-0.10589963150365411,0.1651096765730497,-0.64138961266029,-0.6018469367984248,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,10,5,10,short,and,-0.33005375875661824,-0.0738347075897523,0.11510970664117637,-0.6414290310018094,-0.42950571014832284,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,10,100,42,5,short,and,-0.2319607635683879,-0.04928106899404905,0.07681272315290075,-0.6415742987779753,-0.27152055078847903,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,5,50,10,3,short,and,-0.2977586411028179,-0.05539715893664998,0.08633633571989134,-0.6416436193954295,-0.36568753881657134,rsi
"['momentum', 'rsi']",63,14,50,42,10,short,and,-0.28833165414246276,-0.05536268994510263,0.08627696614633436,-0.6416856365950788,-0.36261475386240916,"momentum, rsi (AND)"
"['momentum', 'ma_crossover']",63,14,50,5,3,short,or,-0.5171093247132162,-0.11475586503824564,0.17873739434994965,-0.6420361304672783,-0.6026518037249422,"momentum, ma_crossover (OR)"
"['momentum', 'rsi']",126,21,50,10,3,short,and,-0.2725676343220593,-0.0540955817696146,0.08423501268902762,-0.6421982978660017,-0.35196365116767625,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,10,5,10,short,or,-0.370110143373115,-0.0744742767884754,0.11594831130903502,-0.6423058339330222,-0.4795654447440725,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,50,5,3,short,or,-0.3733177593972369,-0.07526512442484845,0.11717725048420417,-0.642318573902657,-0.45171894523342415,"momentum, rsi, ma_crossover (OR)"
['rsi'],252,10,50,10,10,short,and,-0.33864105922929577,-0.06468807627374074,0.10063724757054449,-0.6427846332780099,-0.40892961974407016,rsi
"['momentum', 'rsi', 'ma_crossover']",126,21,10,5,10,short,and,-0.3640873255238488,-0.07606317227900505,0.11833214948254842,-0.6427938021207231,-0.4883459779371344,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,50,10,5,short,and,-0.3358426248767654,-0.0662282613604579,0.10302516790542773,-0.6428357527284239,-0.4213786687904646,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",63,14,20,10,3,short,and,-0.4750008804330309,-0.10227600973449302,0.15908928189866536,-0.6428843509372271,-0.5714952079355915,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,100,5,5,short,or,-0.33664324832955983,-0.06921576869799151,0.1076624287199836,-0.6428962222096345,-0.4429839569540792,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,10,10,10,short,or,-0.3023656351291981,-0.06662449402813642,0.10360962796749794,-0.643033811964235,-0.40538241152741017,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,10,5,5,short,or,-0.36647080065424575,-0.07134575320331216,0.11094048244703215,-0.6430993594910293,-0.4571451985736479,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,21,3,short,and,-0.2767454469831597,-0.05504721684985814,0.08557177816816462,-0.643287051271507,-0.3418716172650048,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,50,42,10,short,and,-0.3677872447800743,-0.07390364961063378,0.11482756537627098,-0.6436054737245688,-0.4988024137576039,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,100,10,10,short,and,-0.3207540424650793,-0.06535754151261053,0.10152572537300664,-0.6437535045673025,-0.4265961307583399,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,20,21,10,short,and,-0.3178989163556527,-0.06038028530161088,0.09378772372679722,-0.643797321251746,-0.43533350693536743,"rsi, ma_crossover (AND)"
['rsi'],252,10,50,5,5,short,and,-0.34439914312627695,-0.06601004352327433,0.1025287135980135,-0.6438200695863727,-0.43093474385534114,rsi
"['momentum', 'rsi', 'ma_crossover']",63,14,20,5,10,short,and,-0.3826914236759206,-0.0775957036410817,0.12050622845216843,-0.6439144651504976,-0.47751363762639876,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,20,5,3,short,or,-0.3404206997734036,-0.0701442193368027,0.10892936132751031,-0.643942262049118,-0.4484780026065911,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,100,5,5,short,or,-0.32656907599708906,-0.06561809170621102,0.1018923545341213,-0.6439942624373952,-0.41789542227669607,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,5,10,10,3,short,and,-0.3673024018351919,-0.07185534441048136,0.11157558451761825,-0.6440059868038164,-0.4680844373111863,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,100,21,10,short,and,-0.3262741817108499,-0.06554786642980726,0.10177198820029744,-0.6440658926776837,-0.42214812777671595,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,100,5,10,short,or,-0.3458570720112125,-0.07148814409601834,0.11099053640379329,-0.6440922479727299,-0.4454610849031765,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",63,10,50,5,10,short,or,-0.3497418669632616,-0.06952922414383711,0.10794849787433841,-0.6440962636161484,-0.45801873221981226,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,10,50,21,10,short,or,-0.3449200979015494,-0.06781223714012385,0.10525465077022284,-0.6442683211040432,-0.45552587726377947,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,20,10,5,short,or,-0.35271470916066894,-0.07024286694816007,0.10901813559482619,-0.6443227685458021,-0.4322869371982565,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",63,5,50,5,3,short,and,-0.3254076430424594,-0.06378762651872816,0.09899198366548936,-0.6443716365385436,-0.4339907897349796,"momentum, rsi (AND)"
"['rsi', 'ma_crossover']",252,10,10,5,10,short,or,-0.39392945276741065,-0.07780230668099186,0.12064642993598262,-0.6448786484794892,-0.4993573398623007,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,10,21,5,short,or,-0.3557587332550953,-0.070976430462237,0.11004964719401612,-0.6449491867711894,-0.44973151649087684,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,50,21,3,short,and,-0.3113235027297142,-0.06054285433199691,0.09384029863624573,-0.64516902878453,-0.4084984227219721,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,50,21,10,short,or,-0.3666491824577147,-0.07671473773316706,0.11889063852598866,-0.645254653219797,-0.46203713476680985,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,21,10,short,or,-0.3343483692889889,-0.06865384433055621,0.1063975607355882,-0.6452576906454647,-0.44109909170491746,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,100,5,3,short,and,-0.333558922206346,-0.06729013794016392,0.10427041853177903,-0.645342551489381,-0.41019667360291123,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,20,10,10,short,and,-0.3584638654503991,-0.0697120574138238,0.10801926673757978,-0.6453668824023877,-0.45347145585877036,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,10,10,short,or,-0.3276063750990381,-0.06586531368822157,0.10204617798225844,-0.6454461596756009,-0.45398485528478016,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,5,3,short,and,-0.30733444101649965,-0.06109005058534955,0.09463637594786377,-0.6455239856078675,-0.3955120214000878,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,50,5,10,short,or,-0.37175945650480624,-0.0748805001668762,0.1159846475989643,-0.6456069981415786,-0.4705616733526141,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,50,21,5,short,or,-0.4260716060381664,-0.08878116828701732,0.13746769952771168,-0.6458329381522836,-0.5237166248480236,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,5,50,5,5,short,and,-0.35506537840771035,-0.06895455039527776,0.10672819309328227,-0.6460762465547439,-0.4533622311296074,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,20,5,3,short,or,-0.3561002519677434,-0.07105891121115915,0.10995897579208644,-0.6462311120969275,-0.44541133925091125,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,20,5,3,short,and,-0.4125242257083517,-0.08521454761700398,0.13186156833334647,-0.6462424851612665,-0.5283647911758034,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,5,3,short,or,-0.36004608909635893,-0.07503974162255611,0.11611265036022196,-0.6462667193432985,-0.46392428778694794,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,10,10,5,short,or,-0.4125681535972522,-0.08877917078466846,0.1373663817814911,-0.6462947457252649,-0.48918374080053506,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,10,5,3,short,and,-0.4537913312049987,-0.09630301485121517,0.14897185965394652,-0.6464510483719664,-0.5431321038749231,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,100,10,5,short,or,-0.3289698467081006,-0.06619075414039999,0.10233441070787025,-0.64680837738297,-0.41815917154343996,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,50,10,10,short,and,-0.3304433322124596,-0.06770132067577961,0.10462227480581177,-0.6471023575184087,-0.4280192515308404,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,20,5,5,short,and,-0.3568287738007717,-0.07123497951100499,0.11005748549624994,-0.6472524716497564,-0.44106098712307695,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,10,10,5,short,and,-0.44141876847798245,-0.0929073120975028,0.14344531334162344,-0.6476845421658258,-0.5358662616677319,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,10,50,5,3,short,and,-0.3277189015867692,-0.06220680350521102,0.09603475553490176,-0.6477530260656862,-0.41055021751490506,rsi
"['momentum', 'ma_crossover']",21,14,20,5,10,short,or,-0.4796795902041733,-0.10095448505857818,0.15580800485215657,-0.6479415813993131,-0.5991034664526917,"momentum, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,20,21,5,short,or,-0.5157956495033089,-0.11435307845104625,0.1764600805459039,-0.6480393644686041,-0.6155404684920884,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,5,3,short,or,-0.3333414860878391,-0.06723790646342387,0.1037318122292219,-0.6481898370274739,-0.43788007732323453,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,50,10,5,short,and,-0.37058303513732593,-0.07397610703254887,0.11410331883519968,-0.648325638445216,-0.4486587892708863,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,5,5,short,and,-0.35412152745116887,-0.07058153099880171,0.10885707355291376,-0.6483871805031862,-0.45205538194062334,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,10,21,10,short,or,-0.3569107400111027,-0.07424939186290047,0.11451120931852236,-0.648402827153538,-0.4437873809312416,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,21,3,short,or,-0.3550876310065797,-0.07081445744193882,0.10920315721014756,-0.6484652939627507,-0.4477386311507575,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",126,21,50,5,5,short,and,-0.3066194656533733,-0.06198747581740527,0.09556292854598303,-0.6486560924886066,-0.41669791557353986,"momentum, rsi (AND)"
"['momentum', 'rsi']",21,5,50,10,3,short,and,-0.3122843866821141,-0.05916260797585793,0.09116261576506031,-0.6489788328181457,-0.39681496087165413,"momentum, rsi (AND)"
"['momentum', 'rsi']",63,10,50,21,10,short,or,-0.34898520300389635,-0.06934801764827014,0.1068377556063349,-0.6490965413369109,-0.44358813316627654,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",21,14,10,10,10,short,and,-0.4634084385105066,-0.09643358039108318,0.14856042928135696,-0.6491202324708465,-0.5798820954416485,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,21,5,short,and,-0.3239763410607356,-0.06613391597484419,0.10185126294605631,-0.6493185657390506,-0.41993232931111335,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,10,50,5,10,short,and,-0.36800253967834007,-0.07153286298939199,0.1101532354291886,-0.6493941163932174,-0.4515177847319257,rsi
"['momentum', 'rsi', 'ma_crossover']",63,5,20,10,5,short,or,-0.43325120763980607,-0.09069984770721473,0.1396381624982857,-0.6495348125791058,-0.5258265688515597,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,10,3,short,and,-0.26644855362145703,-0.052709867257841436,0.08113320268088413,-0.6496707330186592,-0.3381976341030599,"momentum, rsi, ma_crossover (AND)"
